DerogCnt,BanruptcyInd,TLTimeFirst,TLSum,TLMaxSum,TLBalHCPct,TLSatPct,TLOpenPct,TLDel60Cnt24,TLOpen24Pct
7,0,317,22587.0,31281.0,0.5287,0.9230999999999999,0.6521999999999999,0,0.0
2,0,403,5768.0,47492.0,0.7206999999999999,0.25,0.5,0,0.25
0,0,54,9054.0,58890.0,0.9040999999999999,0.6922999999999999,0.5713999999999999,0,0.5333
0,0,412,72416.0,7302.0,0.1676,0.39999999999999997,0.32139999999999996,0,3.0
0,0,100,20789.0,1588.0,0.9246,0.5769,0.6154,2,0.0625
0,0,249,11183.0,78090.0,0.6558999999999999,0.18519999999999998,0.3077,10,1.0
3,0,141,36019.0,57554.0,0.8409,0.5455,0.1875,1,0.0667
0,0,124,5926.0,57317.0,0.622,0.0909,0.19999999999999998,0,0.43479999999999996
0,1,39,61447.0,28924.0,0.47969999999999996,1.0,0.5744999999999999,0,0.0
0,1,150,13122.0,27277.0,0.8405999999999999,0.7059,0.2653,0,0.22219999999999998
0,0,178,25930.0,4566.0,0.9361999999999999,0.19999999999999998,0.6399999999999999,0,0.0
0,0,154,9886.0,40749.0,0.4538,0.36839999999999995,0.39999999999999997,0,0.75
0,0,250,2620.0,10773.0,0.5592999999999999,0.052599999999999994,0.40909999999999996,0,0.20829999999999999
0,0,72,17038.0,30317.0,0.016999999999999998,0.27999999999999997,0.4286,0,0.5
0,0,145,83267.0,53156.0,0.3878,0.8946999999999999,0.23079999999999998,0,0.9332999999999999
1,0,190,28966.0,89095.0,0.5306,0.5333,0.75,0,0.0
0,1,355,1453.0,43334.0,0.737,0.6499999999999999,0.1304,5,0.2778
0,0,165,20963.0,15757.0,0.44539999999999996,0.625,0.5713999999999999,0,0.1667
1,1,68,9398.0,48847.0,0.6842999999999999,0.5609999999999999,0.4643,0,0.47369999999999995
21,0,214,24219.0,43295.0,0.9113,0.10339999999999999,0.2105,9,0.38099999999999995
0,0,147,19173.0,52873.0,0.7349,0.2941,0.375,3,0.2667
0,0,127,9648.0,70961.0,0.5323,0.25,0.7333,10,0.5216999999999999
0,1,31,14562.0,53674.0,0.9402999999999999,0.38099999999999995,0.48719999999999997,1,0.6667
6,0,35,22792.0,30845.0,0.8236,0.3125,0.5,2,0.22219999999999998
0,0,38,819.0,40043.0,0.7624,0.6206999999999999,0.2143,2,2.0
0,0,338,29895.0,14161.0,0.7269,0.39999999999999997,0.3939,0,1.0
0,0,213,19900.0,16157.0,0.4124,0.7188,0.6521999999999999,0,0.0909
0,0,51,19643.0,3100.0,0.4977,0.7142999999999999,0.5531999999999999,12,0.8999999999999999
0,0,12,11565.0,55804.0,0.5759,0.4074,0.25,0,0.5
3,0,32,13372.0,18950.0,0.5671999999999999,0.10709999999999999,0.625,0,0.3571
0,0,24,61403.0,11606.0,0.43019999999999997,0.6154,0.45709999999999995,0,0.5333
8,0,166,27404.0,4460.0,0.589,0.5,0.26089999999999997,0,0.6667
0,0,214,25681.0,20649.0,0.9521,0.1667,1.0,7,0.7777999999999999
0,0,86,3298.0,12520.0,0.8105,0.5216999999999999,0.5556,0,0.5
0,0,228,68326.0,37094.0,0.9391999999999999,0.3,0.19349999999999998,0,2.0
0,0,136,40799.0,42669.0,0.7146999999999999,0.5333,0.6086999999999999,0,1.0
0,0,161,9943.0,22048.0,0.7716,0.25,0.6841999999999999,0,1.0
2,0,177,17401.0,62312.0,0.24769999999999998,0.6295999999999999,0.43899999999999995,5,0.75
24,0,76,28128.0,13218.0,0.7761999999999999,0.39999999999999997,0.6667,0,0.0
0,0,132,3583.0,3186.0,0.7505999999999999,0.5135,0.5861999999999999,0,0.5832999999999999
6,0,110,36248.0,1854.0,0.9881,0.22219999999999998,0.7999999999999999,4,0.0
0,0,230,35806.0,6896.0,0.9081999999999999,0.0,0.1818,0,0.6875
18,0,150,7850.0,26443.0,0.8179,0.8666999999999999,0.5713999999999999,1,0.41669999999999996
0,0,261,1457.0,952.0,0.7495999999999999,0.7575999999999999,0.5713999999999999,9,0.39999999999999997
0,0,61,68264.0,62295.0,0.7990999999999999,0.8332999999999999,0.5556,4,0.23529999999999998
13,1,234,16882.0,55606.0,0.15239999999999998,0.7391,0.4468,0,2.25
0,0,187,1845.0,55318.0,0.8411,0.75,0.5385,0,0.7599999999999999
0,0,105,51614.0,50688.0,0.6475,0.7599999999999999,1.0,1,0.25
0,0,326,16092.0,2950.0,0.5327999999999999,0.9230999999999999,0.2813,0,1.6666999999999998
0,1,95,9663.0,16669.0,0.5841,0.6667,1.0,2,0.0909
0,0,148,4869.0,39673.0,0.4987,0.8635999999999999,0.07999999999999999,0,0.5143
0,0,403,113379.0,46539.0,0.875,0.4583,0.7027,0,0.5455
17,0,228,26231.0,19063.0,0.8154999999999999,0.1429,0.42419999999999997,1,1.3333
0,0,92,18098.0,59710.0,0.7986,0.4286,0.3333,0,0.19999999999999998
0,0,452,10627.0,22110.0,0.32989999999999997,0.6596,0.09519999999999999,3,0.43479999999999996
0,1,189,37108.0,11012.0,0.09499999999999999,0.5143,0.6480999999999999,0,0.6
12,0,159,18253.0,70106.0,0.8833,0.5294,0.5651999999999999,0,0.39999999999999997
0,0,250,32955.0,49100.0,0.8833,0.75,0.45449999999999996,1,0.625
0,0,161,9160.0,100544.0,0.4628,0.5499999999999999,0.0556,0,0.5455
1,0,151,7660.0,28540.0,0.9156,0.5517,0.6295999999999999,1,1.2
0,0,299,3971.0,28460.0,0.8341999999999999,0.6786,0.41379999999999995,0,1.5
0,0,76,4199.0,96183.0,0.6485,0.5,0.48279999999999995,0,0.0
0,0,64,6856.0,75220.0,0.6786,0.8332999999999999,0.125,10,0.6
0,0,380,11267.0,1227.0,0.9934999999999999,0.6563,0.6,6,1.4
7,0,233,241.0,11959.0,0.44539999999999996,0.3571,0.38239999999999996,1,0.5789
0,0,119,44615.0,43989.0,0.6285,0.7666999999999999,0.359,0,0.5832999999999999
0,0,188,17024.0,52594.0,0.5450999999999999,1.0,0.4643,0,0.9443999999999999
0,0,385,5436.0,12055.0,0.8825999999999999,0.5294,0.7777999999999999,1,1.0
0,0,268,22205.0,22862.0,0.44329999999999997,0.0769,0.5,1,0.0833
0,0,372,41779.0,2617.0,0.9626999999999999,0.31429999999999997,0.6667,6,1.2
2,0,315,25086.0,51668.0,0.3328,0.6470999999999999,0.5651999999999999,10,2.3333
0,0,266,8070.0,46496.0,0.5220999999999999,0.7241,0.3571,0,0.5
5,1,319,21376.0,59928.0,0.9337,0.3111,0.3478,3,0.3333
3,0,123,10556.0,27738.0,0.8173999999999999,0.6904999999999999,0.39999999999999997,1,0.5832999999999999
0,0,71,27536.0,30357.0,0.5042,0.4286,0.22729999999999997,0,0.3333
0,1,396,27254.0,20769.0,0.8998999999999999,0.5246,0.39999999999999997,1,0.9375
1,1,244,16865.0,43032.0,0.7275999999999999,0.21739999999999998,0.5861999999999999,0,0.39999999999999997
1,0,77,18505.0,11088.0,0.3619,0.0294,0.6875,0,0.0
0,0,49,52116.0,43295.0,0.9884,0.7222,0.32139999999999996,0,0.6667
0,0,305,4461.0,45988.0,0.6790999999999999,0.6667,0.4063,8,0.6875
0,0,9,15321.0,57483.0,0.8142999999999999,0.31029999999999996,0.3333,0,1.0
0,0,93,31299.0,21104.0,0.6771999999999999,0.6111,0.31579999999999997,3,1.75
1,1,118,20936.0,44087.0,0.832,0.43479999999999996,0.2667,1,0.0
0,0,255,10448.0,89005.0,0.9041999999999999,0.8065,0.25,0,1.3333
0,0,46,15140.0,16445.0,0.5731999999999999,0.11109999999999999,0.43899999999999995,1,0.5
0,1,151,12224.0,22263.0,0.4765,0.6154,0.46149999999999997,0,0.5216999999999999
0,0,169,8692.0,12501.0,0.6649999999999999,0.2143,0.5758,0,0.30429999999999996
0,1,100,13372.0,9050.0,0.5376,0.6206999999999999,0.6765,0,0.5216999999999999
0,0,55,16574.0,75220.0,0.6337999999999999,0.31579999999999997,0.75,1,0.07139999999999999
8,0,20,44251.0,59215.0,0.5638,0.4643,0.28569999999999995,0,0.0
0,0,158,16639.0,29835.0,0.4875,0.3333,0.3478,0,0.0
0,0,109,14979.0,34512.0,0.6434,0.125,0.18519999999999998,9,0.2632
0,0,83,20290.0,1322.0,0.1594,0.8666999999999999,0.6399999999999999,0,1.8571
0,0,246,11207.0,21509.0,0.5188999999999999,0.375,0.5909,1,0.375
0,0,553,82461.0,14061.0,0.8942,0.1667,0.3846,0,0.34619999999999995
0,0,173,15.0,7920.0,0.5734999999999999,0.23809999999999998,0.5385,0,0.6521999999999999
0,0,283,3469.0,99886.0,0.12329999999999999,0.0938,0.5,0,0.1667
0,0,108,29908.0,67143.0,0.7507999999999999,0.9523999999999999,0.21739999999999998,4,0.0
4,1,250,19069.0,16157.0,0.46969999999999995,0.5160999999999999,0.5348999999999999,0,0.6667
5,0,159,8289.0,16126.0,0.21589999999999998,0.6315999999999999,0.75,0,0.0625
15,0,67,5574.0,37711.0,0.6599999999999999,0.38889999999999997,0.4412,3,1.2
1,1,189,51163.0,25283.0,0.1341,0.8888999999999999,0.44999999999999996,4,0.39999999999999997
0,0,241,14287.0,8950.0,1.1826999999999999,0.3171,0.5294,6,0.1429
0,0,78,46670.0,83970.0,0.489,0.6097999999999999,0.5428999999999999,0,0.38889999999999997
2,0,243,47407.0,18735.0,0.5711999999999999,0.25,0.4468,0,0.6667
11,0,192,102.0,73460.0,0.8085,0.23529999999999998,0.1538,0,0.3636
0,0,242,18599.0,529.0,0.8587999999999999,0.3333,0.4483,0,2.5
20,1,127,13116.0,24856.0,0.7275999999999999,0.8888999999999999,0.48279999999999995,1,0.5
0,0,291,27440.0,31983.0,0.2208,0.8298,0.39999999999999997,0,0.375
0,0,121,16865.0,40090.0,0.6291,0.5861999999999999,0.3,0,0.23079999999999998
0,0,553,32320.0,38157.0,0.7343,0.48979999999999996,0.4286,0,0.3571
4,0,415,41814.0,21675.0,0.5102,0.2895,0.3243,0,0.5882
0,0,550,139.0,35760.0,0.6806,0.5455,0.39999999999999997,0,0.5
1,0,125,11495.0,4592.0,0.7244999999999999,0.29029999999999995,0.84,5,0.6667
0,0,129,19988.0,21230.0,0.5136999999999999,0.32139999999999996,0.7333,0,0.5
0,0,193,1961.0,68648.0,0.3211,0.0,0.5789,0,0.23079999999999998
0,0,52,45012.0,7488.0,0.8381,0.2727,0.46669999999999995,0,0.39999999999999997
0,0,220,14979.0,20068.0,0.7729999999999999,0.3478,0.3846,0,0.0
0,0,370,2938.0,24598.0,0.5837,0.75,0.2727,1,0.3333
0,0,151,16698.0,140696.0,0.3333,0.8635999999999999,0.6409999999999999,0,0.25
0,0,183,17226.0,19164.0,0.6892999999999999,0.3243,0.5952,9,0.3333
0,0,205,45102.0,23793.0,0.4896,0.21209999999999998,0.1176,0,0.8332999999999999
0,1,225,22057.0,38306.0,0.7433,0.6667,0.4231,0,1.4444
1,0,124,22205.0,10430.0,0.8916,0.6409999999999999,0.3333,1,0.3333
0,0,146,3966.0,8806.0,0.8321,0.1429,0.7333,0,1.0
0,0,92,5574.0,12345.0,0.5115999999999999,0.75,0.6786,0,2.3333
0,1,63,113379.0,18804.0,0.9397,0.5216999999999999,0.47829999999999995,0,0.7777999999999999
0,0,118,28836.0,34375.0,0.3802,0.3636,0.5,0,0.5499999999999999
0,0,248,9049.0,54465.0,0.7024999999999999,0.6563,0.48,0,0.75
0,0,93,16649.0,54719.0,0.9716999999999999,0.6667,0.6957,7,0.5556
0,0,229,14699.0,900.0,0.38089999999999996,0.44439999999999996,0.37039999999999995,0,0.0
0,1,74,361.0,24805.0,0.9346,0.5713999999999999,0.4643,0,0.9167
0,0,167,1451.0,3917.0,0.7042999999999999,0.3478,0.7142999999999999,0,0.25
5,0,170,36306.0,65328.0,0.9255,0.38889999999999997,0.3333,0,0.23529999999999998
6,0,43,34364.0,80865.0,0.6667,0.2143,0.6128999999999999,0,0.8125
0,0,341,40802.0,13506.0,0.2813,0.7878999999999999,0.5588,3,1.2727
0,0,267,14164.0,27715.0,0.8010999999999999,0.9544999999999999,0.5160999999999999,0,0.5
0,0,295,187.0,27117.0,0.42619999999999997,0.6333,0.8181999999999999,0,0.39999999999999997
0,0,112,45562.0,20441.0,0.7878,0.15,0.0938,0,0.3333
2,0,28,8615.0,2548.0,0.247,0.7428999999999999,0.40909999999999996,0,0.5
0,0,226,22083.0,8200.0,0.8529,0.7714,0.5417,0,0.1667
0,0,133,789.0,52850.0,0.9643999999999999,0.6,0.43329999999999996,0,0.0
2,1,190,274.0,49822.0,0.29229999999999995,0.0769,0.5956999999999999,0,0.6667
18,0,323,20936.0,33877.0,0.29169999999999996,0.43479999999999996,0.39999999999999997,1,0.4211
1,0,110,61135.0,48029.0,0.5133,0.4643,0.32789999999999997,0,0.3571
0,0,82,20935.0,80124.0,0.8503,0.6578999999999999,0.6667,0,0.9286
0,0,444,2055.0,19123.0,0.7856,0.39999999999999997,0.43479999999999996,1,0.5556
6,1,288,18832.0,113879.0,0.4154,0.7567999999999999,0.31579999999999997,0,0.8332999999999999
6,0,49,35806.0,27935.0,0.8884,0.3111,0.1875,0,0.8462
0,0,221,9663.0,7719.0,0.4582,0.6071,0.5,0,2.0
2,1,464,45562.0,20983.0,0.875,0.5882,0.6667,0,1.0
0,0,127,3654.0,14869.0,1.0081,0.3846,0.7618999999999999,0,0.0
0,0,182,42128.0,2318.0,0.7827999999999999,0.0,0.6521999999999999,0,0.7692
0,0,35,28704.0,14938.0,0.7483,0.5216999999999999,0.7254999999999999,0,0.75
0,0,171,32263.0,7424.0,0.5390999999999999,0.6111,0.2667,1,0.7999999999999999
1,1,232,19285.0,14904.0,0.42619999999999997,0.8181999999999999,0.9167,0,0.6
2,1,155,19603.0,97763.0,0.6708999999999999,0.7999999999999999,0.359,0,0.3333
0,1,379,11632.0,35011.0,0.8171999999999999,0.14809999999999998,0.2647,2,0.0
10,0,178,15214.0,49087.0,0.6778,0.6086999999999999,0.7273,0,0.0
0,0,248,13383.0,49096.0,0.6335,0.44999999999999996,0.2727,0,0.31579999999999997
29,0,260,9246.0,43631.0,0.3328,0.6470999999999999,0.6,1,0.8462
0,0,317,28743.0,16895.0,0.9582999999999999,0.8666999999999999,0.7940999999999999,1,0.9375
0,0,115,18569.0,24187.0,0.8877999999999999,0.25,0.41379999999999995,0,0.6667
20,0,172,15335.0,11574.0,0.5537,0.6295999999999999,0.5667,0,0.625
0,0,134,26746.0,9193.0,0.9643999999999999,0.34619999999999995,0.45159999999999995,0,0.1667
0,1,126,12859.0,55065.0,0.054599999999999996,0.4375,0.7777999999999999,1,0.0
0,0,119,6326.0,14711.0,0.6796,0.6,0.1538,7,0.5216999999999999
0,1,48,7124.0,35108.0,0.3787,0.3333,0.45709999999999995,7,0.7599999999999999
0,0,178,22938.0,17043.0,0.7461,0.8332999999999999,0.3333,0,0.1818
2,1,238,1000.0,52120.0,0.8456999999999999,0.8332999999999999,0.39999999999999997,3,0.7333
0,0,177,21153.0,16064.0,0.5923999999999999,0.5625,0.6154,0,1.3333
4,0,303,26766.0,6350.0,0.6415,0.5237999999999999,0.3333,1,0.2667
1,0,151,3713.0,14486.0,0.8039999999999999,0.3077,0.8571,7,1.0
0,0,376,20262.0,15208.0,0.1825,0.21209999999999998,0.19349999999999998,0,0.38889999999999997
0,0,153,21155.0,58791.0,0.69,0.3,0.38889999999999997,0,0.1667
0,0,123,16784.0,32313.0,0.7777999999999999,0.8571,0.25,0,0.0556
21,0,228,20064.0,64819.0,0.3721,0.5681999999999999,0.475,0,0.2727
0,0,138,56277.0,9643.0,0.47969999999999996,0.11109999999999999,0.2143,0,1.7143
0,0,16,24323.0,25940.0,0.6023999999999999,0.6470999999999999,0.31579999999999997,0,0.0588
0,0,277,10444.0,1757.0,0.7568999999999999,0.3,0.5,1,0.5
0,0,40,17692.0,3910.0,0.8866999999999999,0.6428999999999999,0.5263,0,0.0
0,0,108,28859.0,16614.0,0.6894999999999999,0.8065,0.6,0,0.1818
0,0,933,20121.0,5966.0,0.7505,0.0909,0.5152,0,0.7
12,0,240,18105.0,93564.0,0.6728999999999999,0.9443999999999999,0.25,0,0.47619999999999996
0,0,268,729.0,30374.0,0.8173999999999999,0.5237999999999999,0.43899999999999995,20,0.25
1,0,372,26914.0,20169.0,0.6936,0.7726999999999999,0.7307999999999999,0,0.27999999999999997
0,0,553,5488.0,18804.0,0.6753999999999999,0.4118,0.5216999999999999,0,0.3333
0,0,221,2988.0,68123.0,0.247,0.47369999999999995,0.2778,0,0.5
10,0,181,7582.0,26959.0,0.8362999999999999,0.3077,0.45159999999999995,0,0.6875
1,0,786,17028.0,88971.0,0.6806,0.22219999999999998,0.1304,0,0.6667
0,0,341,36692.0,10661.0,0.8333999999999999,0.5160999999999999,0.7353,3,0.1765
9,0,353,1050.0,24835.0,0.7632,0.2632,0.5,0,0.3
24,0,189,41814.0,8509.0,0.7414,0.3947,0.7917,3,0.8888999999999999
0,0,238,40549.0,15513.0,0.48979999999999996,0.25,0.39999999999999997,0,1.0769
1,0,86,37382.0,46496.0,0.6477999999999999,0.7,0.3721,1,1.0
1,1,91,4629.0,20471.0,0.9851,0.5938,0.7142999999999999,0,0.37039999999999995
0,0,228,2228.0,19586.0,0.8363999999999999,0.8275999999999999,0.375,0,0.0
0,0,176,634.0,14662.0,0.8453999999999999,0.39999999999999997,0.6799999999999999,0,0.8234999999999999
0,0,402,30659.0,26960.0,0.7638999999999999,0.44999999999999996,0.23079999999999998,0,0.7273
0,0,54,52116.0,2856.0,0.7404,0.48,0.5789,0,1.0
0,0,416,43961.0,531.0,0.9190999999999999,0.7878999999999999,0.5556,2,0.47829999999999995
0,0,272,3075.0,16164.0,0.27459999999999996,0.5769,0.5237999999999999,0,0.0
14,0,390,113379.0,38829.0,0.3021,0.6154,0.3182,0,0.28569999999999995
0,0,61,11714.0,23843.0,0.4004,0.7895,0.35,10,1.0
0,0,22,30042.0,37263.0,0.4578,0.8332999999999999,0.6097999999999999,0,0.19999999999999998
0,1,20,30021.0,23130.0,0.5145,0.5769,0.22219999999999998,1,0.875
0,1,212,56845.0,83882.0,0.9094,0.1667,0.2941,0,1.0
0,1,253,3704.0,156562.0,0.33999999999999997,0.6667,0.3438,0,0.1818
0,0,98,26188.0,100311.0,0.37879999999999997,0.7059,0.10529999999999999,6,0.0
0,0,314,11827.0,21104.0,0.8692,0.6667,0.32349999999999995,0,0.41669999999999996
0,0,495,27284.0,25671.0,0.21519999999999997,0.2778,0.25,14,0.8666999999999999
0,0,142,28836.0,14864.0,0.8963,0.07139999999999999,0.22219999999999998,0,0.0
15,0,132,50432.0,25451.0,1.1013,0.6667,0.26089999999999997,0,1.3333
0,0,309,20463.0,14347.0,0.8926,0.6799999999999999,0.5,1,0.43479999999999996
0,0,174,15.0,125.0,0.35529999999999995,0.2581,0.6071,0,0.19999999999999998
2,0,180,3530.0,39737.0,0.424,0.1429,0.34619999999999995,0,0.31429999999999997
2,0,66,18317.0,32335.0,0.8509,0.3125,0.1364,0,0.125
1,0,303,26309.0,46029.0,0.407,0.43479999999999996,0.39999999999999997,0,0.3
0,0,241,24715.0,19912.0,0.9666999999999999,0.5909,0.47829999999999995,0,0.5
5,0,250,38343.0,20769.0,0.6669999999999999,0.39999999999999997,0.6667,0,0.7999999999999999
8,0,369,46561.0,83586.0,0.5875999999999999,0.5185,0.5625,16,0.1739
0,0,260,22846.0,16292.0,0.9391999999999999,0.2778,0.7777999999999999,2,0.43479999999999996
0,0,295,20580.0,21179.0,0.3933,0.8332999999999999,0.303,4,0.3077
0,0,135,53424.0,9523.0,0.5187999999999999,0.4118,0.30429999999999996,20,0.0
0,0,328,10084.0,31575.0,0.8482999999999999,0.8888999999999999,0.13329999999999997,0,0.6
0,0,187,5723.0,62615.0,0.5017999999999999,0.6667,0.5713999999999999,2,0.7999999999999999
2,0,6,8779.0,29501.0,0.82,0.6667,0.8571,0,0.5
0,0,89,88223.0,44402.0,1.1946999999999999,0.4211,0.3333,0,0.10339999999999999
0,0,175,14928.0,40056.0,0.7442,0.5,0.1875,0,0.5
0,0,210,18449.0,65648.0,0.7705,0.5805999999999999,0.625,0,0.6667
0,0,158,38832.0,57714.0,0.7314999999999999,0.1818,1.0,0,0.3333
2,0,112,23963.0,8662.0,0.7659999999999999,0.10529999999999999,0.23809999999999998,1,1.5
0,1,299,52318.0,15922.0,0.40669999999999995,0.7188,0.6922999999999999,0,0.5
0,1,252,27602.0,60468.0,0.8626999999999999,0.7188,0.25,0,0.3125
2,0,109,19210.0,25824.0,0.7448999999999999,0.3243,0.5,0,0.5
0,0,270,19021.0,23285.0,0.49019999999999997,0.5313,0.2143,0,0.75
0,0,256,76973.0,74581.0,0.028999999999999998,0.44999999999999996,0.6111,2,0.0
1,1,92,28161.0,47830.0,0.7161,0.8635999999999999,0.6,2,0.4286
0,0,312,13234.0,7390.0,0.6538999999999999,0.6957,0.1667,1,1.0
3,1,260,16223.0,1954.0,0.9181999999999999,0.0,0.619,0,1.25
0,0,110,95.0,13602.0,0.3681,0.7813,0.6086999999999999,0,0.39999999999999997
0,0,43,12186.0,47533.0,0.945,0.2632,0.7618999999999999,0,0.6499999999999999
0,0,68,20829.0,20925.0,0.5176,0.47219999999999995,0.43329999999999996,0,0.2727
0,0,136,9398.0,47996.0,0.40199999999999997,0.5143,0.25,0,0.1429
15,0,79,20753.0,7553.0,0.3878,0.43999999999999995,0.39999999999999997,0,1.0
1,1,313,31236.0,41722.0,0.2075,0.4074,0.3333,16,6.0
0,0,325,12377.0,93564.0,0.7155999999999999,0.5,0.38889999999999997,0,0.1667
1,0,96,49286.0,51832.0,0.6685,0.6,0.5713999999999999,0,0.047599999999999996
1,0,75,66083.0,5712.0,0.3862,0.16279999999999997,0.7999999999999999,0,0.0
0,0,73,24304.0,1600.0,0.4039,0.6409999999999999,0.5,0,0.6154
0,0,142,7937.0,797.0,0.8897999999999999,0.1379,0.19999999999999998,0,1.0
0,0,332,6666.0,23949.0,0.5567,0.85,0.359,0,0.0
0,1,54,57069.0,14438.0,0.5612999999999999,0.5849,0.26089999999999997,0,0.13329999999999997
0,0,98,39215.0,1156.0,0.9626999999999999,0.7173999999999999,0.6521999999999999,9,0.5832999999999999
0,1,528,11600.0,47674.0,0.589,0.3333,0.7222,0,0.875
0,0,99,17270.0,64064.0,0.44339999999999996,0.18519999999999998,0.31029999999999996,0,0.4211
17,0,28,35714.0,12757.0,0.23409999999999997,0.36169999999999997,0.625,0,0.6
0,0,236,26800.0,11380.0,0.7165999999999999,0.37839999999999996,0.7367999999999999,3,0.5294
0,0,100,23234.0,35200.0,0.7272,0.5417,0.4643,0,0.5
0,0,340,18051.0,35627.0,0.2537,0.7878999999999999,0.3721,0,0.7142999999999999
0,0,379,13639.0,29297.0,0.6122,0.8799999999999999,0.7826,0,0.0
1,0,14,28423.0,16620.0,0.0,0.5,0.3514,0,1.0
14,0,12,19833.0,31354.0,0.6523,0.6470999999999999,0.43899999999999995,0,2.3333
5,0,124,49539.0,694.0,0.23839999999999997,0.7428999999999999,0.475,0,0.5
6,0,100,1223.0,14500.0,0.5944999999999999,0.8519,0.3333,3,1.4
0,0,142,327.0,37143.0,0.9672,0.1667,0.35559999999999997,0,0.2941
0,0,327,9514.0,6200.0,0.2299,0.5172,0.4063,0,0.6
2,1,265,3583.0,23793.0,0.9278,0.7726999999999999,0.1765,0,1.2222
1,0,199,31988.0,12033.0,0.8153999999999999,0.5713999999999999,0.5,1,0.0
1,0,108,3584.0,47533.0,0.5622999999999999,0.9286,0.5385,0,0.3636
6,0,158,59598.0,59928.0,0.1304,0.4286,0.29029999999999995,0,0.6875
0,0,9,34475.0,70576.0,0.8805999999999999,0.8298,0.5625,0,1.0
0,0,348,20700.0,1123.0,0.07569999999999999,0.42419999999999997,0.3333,1,0.39999999999999997
12,0,100,62477.0,9910.0,0.6043999999999999,0.6154,0.0909,0,0.19999999999999998
0,0,127,385.0,285.0,0.7849999999999999,0.5,0.6897,16,0.0769
0,0,40,22317.0,40759.0,0.8890999999999999,0.12,0.7307999999999999,1,0.13329999999999997
0,0,23,61279.0,6952.0,1.0073999999999999,0.6333,0.5357,0,0.9230999999999999
0,0,44,13563.0,102988.0,0.5311999999999999,0.41509999999999997,0.625,1,0.1667
0,1,109,4469.0,7465.0,0.8273999999999999,0.625,0.0938,0,0.6667
0,0,239,16865.0,60464.0,0.8773,0.0556,0.3333,3,0.6667
0,0,52,5436.0,26443.0,0.6782999999999999,0.7307999999999999,0.8635999999999999,0,0.75
0,0,173,2184.0,18627.0,0.8213999999999999,0.5455,0.5956999999999999,2,0.5
0,0,114,16970.0,18048.0,0.5364,0.8999999999999999,0.6,8,0.5
0,1,212,12449.0,53256.0,0.7849999999999999,0.3226,0.1429,0,0.3333
0,0,49,52116.0,43295.0,0.9884,0.7222,0.32139999999999996,0,0.6667
0,0,62,31093.0,9253.0,0.9417,0.725,0.5625,1,0.6
0,0,199,14349.0,15508.0,0.9055,0.23529999999999998,0.26089999999999997,14,0.5294
0,0,133,24174.0,57764.0,0.8327,0.2581,0.7895,0,0.6667
1,0,7,32101.0,3500.0,0.7605999999999999,0.7059,0.32789999999999997,6,0.9167
10,0,14,4249.0,55959.0,0.41929999999999995,0.11109999999999999,0.3333,0,0.75
0,1,211,5284.0,20134.0,0.8516999999999999,0.3333,0.8946999999999999,1,0.5
2,0,405,1376.0,22110.0,0.7039,0.1667,0.7027,1,0.4286
1,0,375,11304.0,22862.0,0.5049999999999999,0.3243,0.7333,1,0.0833
0,0,273,42142.0,57824.0,0.8603,0.25,0.28569999999999995,0,0.8332999999999999
2,1,213,167.0,46329.0,0.8123999999999999,0.6943999999999999,0.6667,0,1.0833
9,0,25,21767.0,50688.0,0.8876999999999999,0.17859999999999998,0.9047999999999999,0,0.0
0,0,111,9944.0,25283.0,0.28919999999999996,0.5925999999999999,0.7222,0,0.75
0,0,208,13918.0,24691.0,0.8815,0.5556,0.303,8,0.3
4,0,550,32101.0,28795.0,0.7558999999999999,0.25,0.3125,16,1.3333
0,0,53,15388.0,99886.0,0.7019,0.4194,0.5263,0,0.5
7,0,19,2356.0,11674.0,0.9352999999999999,0.1429,0.5667,2,1.0
0,0,332,16255.0,31003.0,0.0547,0.7726999999999999,0.19999999999999998,1,0.375
0,0,80,2903.0,651.0,0.32239999999999996,0.13329999999999997,0.32139999999999996,20,1.0
1,0,144,3798.0,53256.0,0.5777,0.6,0.6409999999999999,0,0.375
0,1,20,44130.0,3822.0,0.5284,0.7257999999999999,0.4286,0,0.0
1,0,130,6083.0,6447.0,0.44079999999999997,0.8913,0.09999999999999999,5,0.875
0,0,156,26712.0,19959.0,0.4987,0.5,0.35559999999999997,0,0.75
2,0,292,18454.0,33475.0,0.8587999999999999,0.7857,0.6818,1,0.1667
0,0,112,14121.0,169832.0,1.013,0.6061,0.8946999999999999,16,0.09999999999999999
0,0,378,17073.0,10192.0,0.6803999999999999,0.6667,0.5526,0,0.8999999999999999
12,0,103,51962.0,87700.0,0.8942,0.8666999999999999,0.5294,1,0.13329999999999997
0,0,191,9867.0,27465.0,0.036899999999999995,0.40909999999999996,0.4375,7,1.0
0,0,268,150.0,9193.0,0.8821,0.25,0.7999999999999999,0,1.1428999999999998
0,0,60,44522.0,31575.0,0.4145,0.5832999999999999,0.6799999999999999,0,0.5216999999999999
0,0,414,26952.0,10491.0,0.1513,0.5681999999999999,0.29269999999999996,0,0.39999999999999997
0,0,226,9867.0,30948.0,0.8058,0.7585999999999999,0.6399999999999999,0,0.5882
1,0,86,21898.0,32276.0,0.9753,0.6922999999999999,0.35559999999999997,0,0.09999999999999999
0,0,46,29770.0,1602.0,0.48919999999999997,0.6570999999999999,0.7599999999999999,0,0.6
